id,customer_id,product_id,start_date,end_date,amount_invested,active
238833,388860,117885,2022-08-26,,50542.61,False
290053,358855,143233,2021-11-05,,2295.01,False
221258,324170,148219,2022-11-01,2024-01-13,5971.36,True
229641,348180,187067,2020-10-25,2023-09-03,43471.54,False
277052,374399,142647,2021-06-13,2023-07-29,7443.02,False
251281,371245,119779,2022-11-26,2024-05-12,20456.9,False
243132,380483,122974,2023-02-08,,86549.46,False
233847,379251,131867,2022-11-25,,15329.43,False
208477,344230,131504,2021-09-04,,79434.92,False
259868,315243,112717,2023-02-17,,4909.34,False
202911,327198,182561,2022-06-02,2023-01-18,7372.27,True
216445,329193,165440,2023-05-21,2024-05-09,9921.97,True
219373,364808,132099,2022-05-30,,41469.72,False
284502,327426,157566,2020-11-02,2023-05-24,33680.58,True
228324,366519,143728,2022-08-23,2023-06-20,76635.3,True
296015,374666,168424,2021-03-18,2022-10-12,51960.79,False
231804,335038,160163,2024-05-23,,10475.36,True
295729,337515,103320,2021-05-26,2022-12-20,72006.6,True
297617,373369,100281,2023-11-25,2024-01-29,57805.33,True
211716,337599,173214,2023-02-03,2023-09-19,18102.75,True
210231,385956,184783,2023-03-31,2023-11-27,72642.87,True
289219,352904,157120,2020-02-05,2020-09-11,75732.07,True
297611,351169,187511,2024-04-18,,32716.51,False
245116,379250,197135,2022-06-16,2022-12-06,39972.69,True
235512,386824,137314,2020-11-18,2023-04-15,30217.46,False
275280,345578,169894,2021-02-26,,75734.66,True
219244,372623,124707,2023-05-04,2024-03-03,17729.77,False
283521,327688,114852,2020-04-11,,97157.16,True
240811,308157,106133,2024-01-26,2024-03-04,88388.38,True
211006,327647,118684,2022-04-26,2023-03-03,75535.28,False
270461,362083,103913,2023-04-24,2023-11-21,50977.21,True
292218,337322,102581,2024-01-15,,39840.82,True
263692,314629,107970,2020-11-01,2021-04-07,39077.74,True
205628,301097,199360,2020-10-14,,40492.43,False
249263,301022,165014,2021-12-21,,95948.36,False
228801,302383,123530,2021-05-08,2024-01-07,46178.46,False
262303,389138,184771,2021-11-16,,43106.16,True
284504,391274,152511,2020-09-07,2023-12-10,29409.44,False
264914,383660,112899,2020-05-03,,22314.8,True
209394,332109,166564,2022-10-30,,99865.91,False
267811,300111,194970,2021-03-29,2021-04-27,95571.4,True
259969,310157,178138,2022-05-08,2024-01-06,1070.15,True
245237,352120,130563,2021-03-28,,73420.43,True
290168,329678,159915,2020-03-06,2021-08-04,71455.05,False
244289,340945,126468,2021-01-04,2021-07-30,49081.6,False
200362,375138,187125,2020-02-27,2021-02-22,95728.98,False
203157,301167,140256,2023-04-18,,50313.04,False
250016,343386,100548,2022-11-25,2023-04-01,46029.42,False
265789,397179,138948,2021-04-13,2021-07-01,38390.16,False
285708,363412,168282,2022-03-25,,72777.31,False
237701,390472,163968,2021-04-08,,26814.83,False
232939,373337,175629,2021-10-12,2024-06-23,67738.63,True
235548,315050,120903,2023-04-21,2023-08-27,69959.64,False
253447,385553,151206,2024-06-06,,12590.21,False
207879,376283,154448,2024-03-08,,16719.4,True
293621,316904,178760,2024-03-06,2024-04-22,3401.17,True
289511,369750,146746,2020-03-06,,53600.56,False
236780,365956,129022,2023-03-05,2023-08-03,71171.39,False
246904,393868,172237,2022-05-31,,89159.55,False
235267,313004,131313,2024-05-12,,8763.96,True
281795,347377,153773,2023-09-14,2023-10-20,43175.48,True
222943,369360,151055,2020-08-05,2021-05-13,7492.07,False
267006,369695,111416,2023-02-28,2024-03-28,60133.28,True
265664,353246,116335,2024-06-05,2024-06-06,98255.53,False
298468,389641,148986,2022-08-05,2023-01-10,9632.95,True
246176,329031,139031,2024-01-16,2024-04-01,9884.97,False
296875,333858,194101,2023-07-21,2023-11-20,49916.35,False
236245,336307,123745,2023-01-24,2023-11-23,7288.2,False
275434,345863,188980,2021-11-17,2023-12-31,74099.07,True
261132,359660,150250,2022-10-19,,23838.09,True
280851,361979,172160,2024-03-05,2024-04-28,36627.01,True
262415,321347,115615,2021-07-05,,98360.58,False
217178,353158,119419,2021-07-13,,35447.24,True
224742,353623,168990,2022-11-17,2023-03-19,88567.98,True
287058,343177,133109,2022-05-23,2023-04-01,56307.02,False
249334,345763,196141,2021-09-25,2023-12-29,31191.94,False
275182,384499,132451,2024-02-04,2024-04-25,87139.64,True
273596,332123,179936,2024-05-31,,60599.13,True
242701,356659,175928,2020-08-07,2022-12-28,86989.76,False
237644,311256,113266,2021-02-12,,64967.18,True
238797,398638,135388,2021-05-21,,32589.98,True
299190,303834,154124,2023-04-03,,52861.56,True
246070,378003,131184,2021-11-27,,13545.05,False
202724,302414,124162,2024-04-20,2024-05-28,72969.66,True
261038,316505,146598,2021-10-28,,11776.93,False
256601,364323,161363,2020-10-20,2021-03-04,2152.13,True
226405,323462,183174,2022-08-19,2024-03-29,75881.26,False
256537,315529,104670,2024-02-19,,27028.75,False
218404,306267,105916,2022-05-14,2022-12-22,31293.1,True
278533,360275,151310,2023-08-09,,94879.4,True
237532,371174,137759,2021-07-20,,3233.52,False
244679,330768,119316,2023-01-23,2023-02-01,52810.88,False
252571,321494,117828,2024-03-12,2024-05-17,34740.62,False
218677,376071,123178,2023-10-01,,32511.32,True
255710,359580,123126,2021-04-17,,53110.36,False
276697,309386,191509,2024-01-13,,38107.88,True
234113,379489,121314,2023-08-27,2024-04-01,73576.66,False
230386,392034,116653,2020-06-12,2022-10-02,1366.18,True
288847,316482,192232,2020-02-21,2020-09-25,87612.29,False
217004,367713,119505,2021-08-08,2024-06-25,61772.36,False
296026,386773,198335,2023-08-19,2023-10-05,86092.37,False
260007,358931,168657,2023-01-14,2023-10-26,31143.21,True
285180,316469,125183,2020-06-22,2022-09-19,1187.59,False
290006,321798,129739,2020-03-18,,2925.92,False
268150,305103,161851,2024-02-06,,78467.18,False
235388,344014,142920,2021-08-30,,81266.68,True
245256,336311,138361,2024-05-31,2024-06-30,80647.64,False
293275,369738,161878,2023-05-04,,22083.44,False
230097,390923,139361,2023-01-14,2024-07-03,38421.26,False
234295,398460,179298,2022-02-17,2022-10-19,37777.88,True
295950,377891,192735,2023-05-13,,77560.97,False
208417,399303,188394,2022-01-01,2023-06-15,73160.84,False
246778,376774,173237,2020-08-09,2021-08-12,91185.52,False
254063,337480,199633,2023-04-05,2023-05-01,24574.22,False
283719,313920,182000,2021-05-29,2022-10-04,6885.37,False
284059,312752,117900,2020-12-14,2021-09-11,85494.9,True
279786,341623,136954,2020-09-14,,36694.71,False
244317,396303,128690,2020-01-05,,99728.17,True
294896,359800,198620,2021-02-19,,88635.36,False
275818,351420,183624,2023-11-05,,66001.99,True
288494,356032,146447,2021-12-21,2022-02-18,32948.09,True
208672,369272,184362,2023-04-24,2023-11-23,40692.27,True
250653,369145,125310,2023-04-30,,80185.26,False
242557,373237,186781,2021-04-21,2024-03-18,92084.13,True
264567,391533,117901,2022-12-25,,98693.04,False
297406,333936,130870,2022-04-07,2023-10-04,54030.63,False
297660,308946,130084,2024-06-22,,26297.53,False
232715,355440,168979,2023-07-20,,50290.75,True
266137,378405,143197,2020-03-25,,41486.1,True
243096,304895,112107,2024-04-15,2024-06-17,42583.04,False
233564,317741,192930,2022-07-20,2023-07-20,52730.7,True
254367,355169,126998,2023-04-27,,61360.58,True
239601,338917,131667,2020-05-09,,34509.02,False
288930,307714,120998,2020-01-31,,59541.91,False
268279,391363,137449,2021-06-15,2023-03-17,52662.34,True
224186,379981,191071,2020-07-16,,33426.94,True
209512,321334,115039,2023-02-11,2023-12-16,6974.21,True
245045,330309,111821,2022-01-22,,64392.67,False
243914,375580,178428,2022-08-26,2024-04-26,97514.3,False
251102,348872,159288,2020-08-05,,58449.34,True
227985,352901,162887,2023-06-17,2023-10-15,84715.83,False
222777,304592,162239,2022-10-26,,34763.69,False
245959,384200,174905,2021-12-26,,6380.82,True
239730,398824,112185,2022-06-09,2024-05-17,26807.39,True
210935,351278,143675,2023-05-04,2023-09-14,92112.86,True
247417,339058,162530,2023-08-17,,17561.61,True
267155,399619,169940,2022-11-07,2024-06-21,17263.57,False
202891,367102,194495,2020-10-10,2021-04-18,92158.73,True
212589,309536,151478,2023-12-07,2024-04-17,31422.25,True
238315,391692,199674,2020-04-30,,22574.8,True
283518,317957,162352,2020-08-25,2021-12-08,27154.8,False
263565,314661,151484,2022-02-05,2024-02-18,11903.34,True
229601,387560,170338,2024-06-15,2024-06-18,98951.22,True
202273,379686,186047,2023-05-17,,34611.99,False
252686,327297,142163,2021-12-22,,44338.8,False
208757,382524,135494,2021-09-09,2024-03-23,86914.8,True
277123,376359,114935,2021-10-25,2023-10-14,44603.82,True
293699,322105,123881,2023-01-21,2024-03-24,21587.47,True
258765,345694,111936,2023-08-14,,14660.61,True
277046,347695,148070,2020-04-30,,24487.27,True
228549,329385,139614,2023-10-04,2023-10-10,46903.94,True
204084,304178,183772,2022-08-09,2023-02-24,48235.98,True
257524,328636,171777,2023-09-16,2023-11-19,64887.92,False
241251,391289,164220,2020-04-17,,21825.97,True
230524,303231,139816,2021-08-26,,47587.98,False
219459,321250,145175,2020-06-07,2021-09-01,56234.7,False
270751,332273,150445,2022-11-09,2024-03-09,13010.72,False
224789,355954,144737,2023-04-19,,78498.24,False
227819,376856,144547,2021-03-09,,44757.47,True
218218,312255,110288,2021-06-21,2022-03-10,44550.81,True
217338,397910,181714,2020-12-06,2022-11-28,43279.76,True
247184,392063,145864,2024-01-01,,29987.3,True
290011,322752,147305,2023-03-18,,65105.48,False
242532,335639,140371,2020-11-11,2023-09-22,57781.15,False
201630,311835,184584,2020-06-22,2022-08-28,89793.82,False
281235,393722,191228,2021-12-22,2022-04-06,36764.07,True
249367,330846,176176,2021-12-28,,21666.94,True
237802,373764,173100,2020-10-11,,13632.68,False
216624,309687,125825,2023-11-29,,33399.52,False
287732,308660,147054,2020-06-29,,33733.91,True
233271,370601,198040,2023-02-21,,65857.1,False
227872,359318,139381,2023-08-05,2024-05-22,17184.02,True
295376,362794,112744,2020-05-16,,70614.88,False
228787,310666,177930,2020-12-05,2022-07-13,35320.91,True
293881,392226,123234,2022-05-25,,39468.37,True
291949,341122,133347,2021-12-27,,15547.34,True
280394,398464,182983,2022-12-17,2024-04-12,51655.53,False
219765,355354,110778,2022-07-25,,23472.39,True
292967,301841,103318,2022-09-27,2024-03-03,4855.53,True
239562,314294,145300,2022-04-04,2022-06-02,18932.43,True
289926,373577,124112,2024-04-03,,10183.77,True
251023,368084,158328,2022-01-24,,4530.27,True
239290,334141,130486,2020-11-28,,61830.26,False
214284,340026,174071,2020-12-17,,54143.43,True
256819,388995,187199,2022-07-01,2023-10-26,99146.49,False
229109,343640,102189,2021-01-13,,16594.91,False
247756,356929,119629,2020-06-27,,2884.23,False
256451,395046,134279,2023-03-29,,25927.89,True
204155,300693,167789,2023-10-14,,52400.65,True
220248,395375,162280,2022-01-27,,83938.16,False
221259,348647,100067,2021-05-10,2023-05-18,55198.08,False
241211,334528,170852,2020-12-29,2021-09-07,33755.9,True
224737,321736,100853,2021-01-01,2023-08-29,42324.54,True
266868,324324,133762,2022-09-06,,43890.31,False
276454,321686,186004,2021-05-02,,15054.01,True
247188,369421,172896,2023-05-27,2024-05-04,5609.7,False
295273,333366,161717,2021-05-27,,26020.08,True
235480,374024,168620,2022-10-09,,33288.12,True
202659,346740,133138,2022-06-18,2023-11-10,75082.97,True
251586,327418,108948,2023-01-01,2023-09-03,73031.18,True
228992,362535,153496,2024-02-13,2024-06-02,91499.33,True
262773,302551,167077,2023-06-05,2024-06-16,31040.19,True
228904,321109,193423,2020-09-24,,34063.54,True
218663,328241,100623,2020-02-29,2024-06-29,72969.89,False
231309,384412,174863,2023-11-03,2024-04-22,31430.26,False
233962,331093,108900,2023-11-01,,34680.17,False
290803,328479,159210,2022-09-08,,53277.24,True
227086,363864,109394,2023-12-16,2024-01-23,49280.87,False
264412,365933,157655,2020-04-08,,34950.46,False
259655,334763,179517,2022-10-19,,50582.33,True
238515,370010,125635,2021-06-09,,98931.62,False
211642,341303,126378,2024-01-31,2024-05-21,1446.6,False
210998,328484,195589,2021-08-31,,95483.15,True
223607,372842,158481,2022-07-11,,25988.59,False
280520,338166,179200,2021-04-22,2022-11-25,85805.41,False
237358,331145,138899,2024-05-05,,13113.53,False
246334,378803,193477,2020-11-05,,49763.7,True
257101,350820,150746,2023-07-16,2023-07-20,42256.36,True
238197,370254,113258,2023-11-12,,72454.81,False
228650,375033,131116,2020-04-20,,51498.69,True
215301,394955,184618,2020-07-09,,67623.4,False
294366,321159,171383,2023-11-06,2024-02-23,85027.69,False
276347,365014,106677,2020-01-25,2022-05-06,57425.79,False
238567,332924,103697,2020-05-21,,3353.68,False
200043,338379,157991,2022-01-16,,33716.0,True
250930,386794,156583,2022-06-20,2023-01-31,9785.33,True
281437,392382,117026,2022-05-11,2024-03-17,82396.15,False
236509,340209,133357,2021-09-08,,1130.8,True
266080,335971,126492,2020-03-30,,81979.66,True
283752,386618,196611,2024-05-13,2024-06-11,60636.84,False
250894,341014,139774,2022-04-03,,57651.29,True
268277,332073,148778,2023-01-01,2023-07-09,23163.18,False
283715,369922,105849,2023-12-12,,85752.88,True
258961,377504,183199,2023-07-25,,28741.01,False
227063,329695,179817,2022-05-11,2022-08-19,69598.36,True
223031,348374,174799,2021-05-25,,83108.17,False
215427,317415,133105,2020-10-05,,9180.1,False
258122,314745,119474,2023-05-02,2023-09-14,55397.45,True
255779,396198,163214,2022-03-15,,76981.92,True
216120,380308,198329,2020-09-14,,73766.43,False
255344,343760,153297,2020-07-04,2023-01-06,26053.93,True
253012,347629,140738,2022-02-19,2024-01-27,57910.05,False
233890,360510,166919,2023-07-14,,17199.18,False
229410,319471,147154,2023-11-08,2024-06-15,62542.94,True
237663,355514,167201,2021-07-17,2022-10-12,85090.55,False
229044,318939,140747,2023-02-11,,68739.52,True
211910,357551,132424,2024-06-10,2024-07-04,31676.29,False
243173,350034,194205,2021-09-28,,11504.05,True
276506,305103,145283,2023-09-09,2023-09-27,78677.34,False
256149,385596,180481,2021-09-02,2022-05-06,56347.69,False
209243,369108,120928,2020-12-24,,37907.49,False
210369,376122,165983,2022-04-13,,9136.8,True
215788,391625,159067,2023-10-10,2023-12-10,79272.37,False
276823,363070,156582,2023-06-30,2024-02-08,79469.28,True
231272,395550,136715,2021-10-25,2022-11-09,94169.7,False
281970,306556,126817,2023-06-07,,56983.35,True
251534,372819,149543,2020-01-03,,47373.41,False
239523,377741,146770,2022-05-01,,44147.66,False
226250,328364,180642,2022-03-26,2024-06-28,20362.65,False
216699,333260,148747,2020-05-15,,14486.44,False
253833,336216,126472,2022-01-28,,86203.63,True
203010,311167,196382,2023-05-07,2023-05-17,3858.63,False
212871,375736,181069,2021-05-16,,8212.7,False
207245,389164,154658,2021-04-29,2022-09-28,97204.24,False
239730,340320,127998,2023-04-16,,12729.92,True
245738,320400,171547,2021-12-07,2023-03-16,23544.49,False
243506,349269,179871,2020-12-26,2023-10-14,73370.23,False
212302,311233,191704,2024-04-20,2024-05-08,3403.56,True
263968,340022,195131,2020-04-02,2022-06-14,8725.7,True
270488,369868,166421,2024-02-13,,15249.07,False
291729,392420,141768,2023-08-24,,20806.35,True
238836,371944,120392,2021-05-04,2021-10-17,34288.57,False
202079,362091,176116,2024-03-31,2024-06-30,64286.7,False
293155,390181,144888,2021-10-23,2022-03-26,29783.11,False
280403,316419,146841,2024-02-19,2024-06-07,29154.13,False
288267,396534,112785,2023-04-21,2023-05-23,92895.22,True
254316,330990,117843,2021-01-21,2023-02-26,64429.0,False
211481,306590,139435,2022-11-13,2023-03-20,10222.05,True
292232,388012,133853,2020-01-07,,7653.61,True
292276,393033,189958,2023-11-28,2024-06-08,31318.78,True
261755,301270,118211,2023-02-21,,54559.13,True
276718,307619,189559,2022-09-08,,3989.87,True
280237,367979,138588,2023-10-22,2024-04-14,72247.95,True
245309,340254,160420,2020-01-12,,95487.6,True
287861,363695,126675,2022-10-25,,38208.15,True
202373,378956,110375,2023-05-01,,98565.56,False
273221,387509,196258,2020-01-20,,22171.18,True
224866,306432,143945,2021-07-18,2022-07-01,58238.37,True
206521,345923,176485,2024-04-16,2024-04-19,62259.18,True
297066,331229,166149,2021-10-08,2022-07-03,46269.24,False
276332,349634,173870,2024-05-24,2024-07-03,32454.09,True
223049,310062,132210,2022-08-29,,46028.49,False
230556,325519,172269,2023-01-18,,81332.43,False
208938,389786,122552,2023-04-24,2023-08-22,98429.46,False
231211,331484,175049,2023-05-13,,64006.45,False
201875,329978,111807,2021-03-11,,8208.07,False
289242,364411,179932,2022-01-08,,77656.15,False
224028,332499,192903,2023-06-08,2024-03-27,97297.01,False
274686,357678,148500,2021-07-01,,8219.08,False
218112,385894,114991,2022-06-21,2022-08-01,18199.74,True
237147,372630,110544,2021-01-28,2021-07-24,29062.77,False
237770,350584,147990,2023-11-24,,16925.82,True
223276,335983,152727,2022-06-14,,56675.51,False
248749,314582,166143,2023-12-02,2023-12-20,56033.02,False
263021,300346,197809,2021-05-23,,29617.01,True
282058,368322,163921,2020-11-16,2023-06-06,50724.69,True
278993,375576,123517,2022-10-12,,82694.26,False
200428,304156,167559,2022-01-26,2022-11-20,74722.58,True
217586,333029,118409,2021-05-22,,50566.42,True
297995,351933,183809,2022-11-12,,73917.55,True
209918,304816,179306,2020-08-22,2020-12-21,84038.98,True
235524,350093,100070,2021-03-19,,38074.25,True
218062,324082,169271,2023-09-25,2024-02-26,18269.89,False
262932,362960,119893,2022-09-25,,82562.84,False
276007,349404,147230,2020-10-27,,86537.68,False
247334,379698,155907,2023-09-14,2024-05-07,58592.87,False
